,city,cluster 1 probability,hpa_3yr_pred,mhv,md_retax,hpa_3yr_pred_scaled,mhv_scaled,md_retax_scaled,state,region,own_pct,grrent_yield,rent,percap_inc,monthly income to rent,inc. to rent scaled,home ownership scaled,num. neighborhoods,pop_est_5mile,pop_est_25mile,pop_ch_5mile,pop_ch_25mile,density_total,pop_est_5mile_scaled,pop_est_25mile_scaled,pop_ch_5mile_scaled,pop_ch_25mile_scaled,density_total_scaled,cluster 2 probability,cluster 3 probability,cluster 4 probability,cluster 5 probability
231,"Coos Bay, OR",0.2,0.3082608571428571,283720.0,3064.0,0.975755105783658,0.6947504876857986,0.50401810731391,OR,West,62.55,7.52,1347.86,30113.71,1.87,0.31,-0.25,7,23616.0,53224.0,6.944406,3.605865142857143,37.49750785714286,0.4812566333928642,-0.5388381859271143,0.7855140922669124,0.3342284989121893,1.04504705899319,0.171,0.286,0.029,0.314
232,"Cornelia--Baldwin, GA",0.28,0.3679706,174344.0,1433.0,1.3632515199531976,-0.1446572477927344,-0.4698701642554505,GA,South,71.09,8.61,1063.0,21603.29,1.7,-0.77,0.44,10,8875.0,244894.0,2.2931379,3.9054866000000006,1.0372729,-0.3499628170069409,0.1423811456984864,0.2761393930297963,0.3886228277831732,-0.5306154278003224,0.7,0.022,0.0,0.011
233,"Corning, NY",0.4285714285714285,0.0909544285714285,112215.0,4172.0,-0.4344914941536688,-0.6214671804794827,1.1656172519483987,NY,Northeast,68.61,10.59,1196.67,37225.0,2.58,1.21,0.24,7,15035.0,139210.0,-4.301438714285714,-3.011962285714286,27.33720642857143,-0.0026110895486409,-0.2332331071502639,-0.4460530085429929,-0.8671950739980088,0.6059603160160113,0.378,0.178,0.0,0.022
234,"Corpus Christi, TX",0.19375,-0.03831721875,202009.5,4084.0,-1.2734215815045744,0.0676620425989544,1.1130714715081145,TX,South,62.81,12.94,1771.22,31937.12,1.55,0.54,-0.23,33,75982.0,387031.0,-1.8245208181818184,-1.467999696969697,85.26546751515151,3.4340846463930808,0.6475539538545254,-0.1747980988629957,-0.5868986973048459,3.1093832376344315,0.244,0.325,0.112,0.125
235,"Cortland, NY",0.2285714285714286,0.0730387142857142,142657.0,4113.0,-0.5507585338495165,-0.3878395996259361,1.1303876946077536,NY,Northeast,62.88,11.98,1129.71,30874.43,2.27,0.41,-0.22,7,27005.0,104830.0,-4.307513285714285,-2.032715142857143,49.400911,0.6723564717623738,-0.3554239592465135,-0.4467182535746484,-0.6894191174878377,1.5594635409337596,0.2,0.343,0.057,0.171
236,"Corvallis, OR",0.4333333333333333,0.0160569166666666,480125.0,5042.0,-0.9205514887973034,2.202063575444185,1.685103944937573,OR,West,55.59,6.46,1776.67,35718.0,1.66,1.02,-0.81,12,29052.0,168778.0,3.846507833333333,7.645805249999999,40.569535916666666,0.7877832552213251,-0.1281447093962818,0.446253720044325,1.067653377432258,1.1778075685581575,0.15,0.25,0.0,0.167
237,"Covington, VA",0.5,0.0959385,171276.0,1092.0,-0.4021465247379239,-0.1682026593313547,-0.6734850634615522,VA,South,78.97,12.14,950.0,28273.8,2.6,0.08,1.07,6,2859.0,35131.0,6.9928661666666665,-3.997011333333333,7.857839333333334,-0.6891946339532287,-0.603142987758919,0.7908211144144454,-1.0460243286220954,-0.2358583950955468,0.45,0.0,0.0,0.075
238,"Crawfordsville, IN",0.6,0.1647947142857142,124477.0,593.0,0.0447074533949245,-0.5273622794734322,-0.9714435230036188,IN,Midwest,67.26,10.84,987.43,26453.14,2.24,-0.15,0.13,7,12044.0,60070.0,-3.569282714285714,-1.1665612857142855,10.962257571428571,-0.1712683974752278,-0.5145066392880531,-0.3658723493600381,-0.532174512219677,-0.1016981142626338,0.114,0.171,0.0,0.114
239,"Cresson, PA",0.5,0.086764375,188636.0,2241.0,-0.4616835512019034,-0.0349730816551978,0.0125956379689782,PA,Northeast,71.76,9.44,877.0,24579.2,2.33,-0.39,0.49,8,7308.0,202126.5,0.4065248749999999,-1.227278,0.2724372499999999,-0.4383232320925182,-0.0096199382755203,0.0695305883930133,-0.5431972372151304,-0.563668501750172,0.214,0.0,0.0,0.243
240,"Crestview, FL",0.3666666666666667,-0.0411656666666666,243753.0,1763.5,-1.29190706311681,0.3880231529517571,-0.2725249320337009,FL,South,64.21,8.45,1540.83,26029.5,1.41,-0.21,-0.12,6,33296.5,124954.0,6.071861666666666,10.886749166666666,9.1070545,1.027123256389629,-0.2839007274959339,0.68995907419287,1.656025688736811,-0.1818724161690847,0.267,0.367,0.0,0.0
241,"Crittenden, KY",0.8285714285714285,0.1299254285714285,219949.0,2247.0,-0.1815826381780038,0.2053390016266857,0.0161783048171794,KY,South,78.13,7.54,1067.0,28154.0,2.19,0.06,1.0,7,7058.0,429411.0,5.144439142857143,4.554748,0.6582965714285715,-0.4524202989536505,0.7981778140010949,0.5883941764112944,0.5064920166310095,-0.5469932373513205,0.154,0.0,0.0,0.0
242,"Crooked Lake Park, FL",0.3,0.0330959,116984.0,1541.5,-0.8099741420055414,-0.584867419192755,-0.4050836054171454,FL,South,77.88,13.14,1437.6,25931.2,1.48,-0.22,0.98,10,9238.0,359236.0,-7.8847849,7.635120499999999,1.0437484,-0.3294938759245768,0.5487670215096954,-0.8384762888975872,1.0657136304897448,-0.5303355831299514,0.345,0.127,0.0,0.227
243,"Crossville, TN",0.425,0.28223375,146444.5,579.0,0.8068478185224622,-0.3587723746577078,-0.9798030789827552,TN,South,71.75,9.07,976.0,24714.25,2.17,-0.37,0.49,8,13581.0,91124.0,3.318497125,5.203919625,4.707871125,-0.0845996304129864,-0.404136810288724,0.3884296406816952,0.6243449074108739,-0.3719871596604789,0.325,0.05,0.05,0.15
244,"Crowley, LA",0.2,-0.010653,167425.0,546.0,-1.0938899832514364,-0.1977572159921197,-0.9995077466478616,LA,South,64.71,9.64,889.0,21351.0,2.09,-0.8,-0.08,7,15015.0,279359.0,-4.694993857142856,-3.131493,9.809708857142857,-0.0037388548975315,0.2648740985052706,-0.4891524447002157,-0.8888950985724862,-0.1515065638087419,0.4,0.091,0.036,0.273
245,"Crystal River, FL",0.28,0.1144444999999999,177931.5,1529.0,-0.2820487266653659,-0.1171249257931253,-0.4125474946842312,FL,South,77.52,9.3,1352.2,30508.2,1.89,0.36,0.95,10,17880.0,203668.5,8.939917300000001,9.5292021,5.0602695,0.1578135313310446,-0.0041394759738212,1.0040486824922676,1.4095718389149066,-0.3567579407443865,0.409,0.036,0.0,0.264
246,"Cullman, AL",0.3636363636363636,0.2684763636363636,169266.0,482.0,0.7175669469399395,-0.1836284341659788,-1.0377228596953412,AL,South,68.51,9.14,1009.22,23700.11,1.97,-0.5,0.23,11,11755.0,143678.0,6.574366,6.098376818181818,4.909772272727273,-0.1875646067666967,-0.2173532721541603,0.744989871849323,0.7867277994470452,-0.3632618164231584,0.387,0.04,0.0,0.253
247,"Culpeper, VA",0.6285714285714287,0.3142774285714286,314646.0,2137.0,1.0148006575245905,0.9320925337234038,-0.0495039207331759,VA,South,65.34,7.35,1715.17,29589.67,1.46,0.24,-0.03,7,5093.0,129164.0,5.345786857142857,5.970905571428572,2.9696347142857142,-0.5632232444821504,-0.2689378570094531,0.6104443849138673,0.7635862227935932,-0.447106640068669,0.133,0.2,0.0,0.0
248,"Cumberland, MD--WV--PA",0.2736842105263158,0.0558757894736842,132444.0,1680.0,-0.6621402197032765,-0.4662194197184816,-0.3223837123378343,MD,South,63.43,11.36,1037.84,24754.58,1.99,-0.37,-0.18,19,16434.0,102402.0,-4.8630273157894734,-5.073829526315789,22.96964489473684,0.0762760966062554,-0.3640533771897856,-0.5075543064333403,-1.2415136753527574,0.4172121393870153,0.284,0.095,0.147,0.2
249,"Dallas--Fort Worth--Arlington, TX",0.3140811455847255,-0.0463166634844868,251717.0,4846.0,-1.3253353229081728,0.4491429891621784,1.5680701612296672,TX,South,65.1,12.05,1996.67,35573.36,1.48,1.0,-0.04,422,163965.5,2724803.5,-2.461362751184834,6.41926752606635,86.88490572748816,8.395321775098818,8.95629199289407,-0.2445406209259563,0.844983422601537,3.1793687449647647,0.215,0.348,0.068,0.04
250,"Dalton, GA",0.2592592592592592,0.1928717407407407,172442.0,1158.0,0.2269180366475799,-0.1592541750243041,-0.634075728131339,GA,South,65.27,9.45,1004.12,23652.0,1.97,-0.51,-0.03,27,18685.0,322532.0,-3.039821148148148,1.551376074074074,9.417535592592593,0.2032060866238906,0.4183163805748279,-0.3078893820894705,-0.0387506432857098,-0.1684546910493246,0.455,0.152,0.021,0.117
251,"Danbury, CT--NY",0.6695652173913044,0.1509434347826087,442309.0,8000.0,-0.0451827535007057,1.9118441221376443,3.4513587011007663,CT,Northeast,76.96,8.86,2396.85,47698.25,1.67,2.54,0.91,23,24737.0,748663.0,-1.352548,0.1652162608695652,16.350226304347824,0.5444678811981815,1.932839649761184,-0.1231109014921416,-0.2903989513414234,0.131147895162603,0.207,0.117,0.0,0.007
252,"Danville, IL",0.3047619047619048,0.0674145238095238,87140.0,1471.0,-0.5872576634361979,-0.8139056401701298,-0.4471799408835095,IL,Midwest,66.36,18.6,887.43,25375.0,2.4,-0.29,0.06,21,17590.0,84092.0,-5.469662857142858,-5.397986666666666,23.646169047619047,0.1414609337721311,-0.4291294243649551,-0.5739888334870324,-1.300362298099146,0.4464487510094924,0.181,0.171,0.143,0.2
253,"Danville, KY",0.5333333333333333,0.371238,149916.0,1162.0,1.384455861540914,-0.332130296379898,-0.6316872835658714,KY,South,60.7,9.37,1005.75,25041.0,2.08,-0.33,-0.4,9,10287.0,111718.0,-0.3660747777777779,0.853309,7.068559444444444,-0.2703425833752657,-0.3309431393151881,-0.0150791798042619,-0.1654801851659042,-0.2699678492437335,0.145,0.055,0.0,0.182
254,"Danville, VA--NC",0.2,0.2233898260869565,133107.0,794.0,0.4249702819448301,-0.4611312163775086,-0.8514241835888786,VA,South,59.3,12.36,992.91,24189.39,2.05,-0.44,-0.51,24,25786.5,128599.5,0.4516530833333333,-1.0230556666666668,34.32054491666667,0.6036473678812149,-0.2709441611400038,0.0744727175183806,-0.5061219994532482,0.9077516923252124,0.226,0.148,0.13,0.296
255,"Daphne--Fairhope, AL",0.6533333333333334,-0.093197,236759.0,804.0,-1.6295731478521729,0.3343475961391395,-0.8454530721752099,AL,South,76.21,8.03,1651.92,36061.69,1.9,1.06,0.85,15,23038.0,376547.0,5.5321168,4.693537733333333,6.863370266666666,0.4486642148099263,0.6102924968045813,0.6308499510006139,0.5316883909856338,-0.2788352877147275,0.232,0.147,0.0,0.021
256,"Darbydale, OH",0.8666666666666667,0.0937198333333333,291607.0,3302.0,-0.4165449350547751,0.7552793862533015,0.6461305589592243,OH,Midwest,86.0,5.84,1135.0,32261.0,2.52,0.58,1.63,7,8829.0,840897.0,10.803995,4.089891571428572,5.390968285714286,-0.3525566773093893,2.260650907825334,1.2081895742615714,0.4221003522468085,-0.3424664894772551,0.057,0.0,0.0,0.0
257,"Davenport, IA--IL",0.2666666666666666,0.1624721481481481,147338.0,2901.0,0.029634769994969,-0.3519151956454009,0.4066889912711105,IA,Midwest,68.46,11.46,1001.22,32111.82,2.68,0.56,0.23,27,59478.0,337074.0,-1.5746830740740738,0.5335791111111111,48.57664644444444,2.5034526804885706,0.4700004809582968,-0.1474375978067436,-0.2235250691737048,1.5238421923355114,0.222,0.363,0.015,0.133
258,"Dayton, OH",0.4734177215189873,0.1921802025316455,181973.0,3349.0,0.2224301831840884,-0.0861083740547504,0.6741947826034671,OH,Midwest,69.67,11.75,1225.6,33192.69,2.31,0.7,0.32,80,57353.5,856724.0,1.7785995624999995,2.0506218125,24.0593253875,2.3836558063026683,2.316902060126885,0.219790714502745,0.0518841768714764,0.4643036810914444,0.205,0.21,0.039,0.058
259,"Dayton, TX",0.4333333333333333,-0.0525013333333333,89888.5,1453.5,-1.3654717776067675,-0.7928122361238787,-0.4576293858574297,TX,South,65.99,11.85,1222.75,21894.0,1.54,-0.73,0.03,6,8486.5,536793.0,11.191496833333332,11.94554,2.387207833333333,-0.3718696589091405,1.1798269728085258,1.2506260938438325,1.848242285448898,-0.4722767517998615,0.4,0.083,0.0,0.0
260,"De Soto, MO",0.6000000000000001,0.1952477777777777,181781.0,1584.0,0.2423377284387281,-0.087581880904625,-0.3797063819090535,MO,Midwest,78.56,8.17,996.8,26227.2,2.19,-0.18,1.03,9,13446.0,180294.0,3.1272248888888887,1.1041222222222222,2.328479777777778,-0.0922120465179978,-0.0872153943078463,0.3674828288345115,-0.1199466742323334,-0.4748147385728481,0.358,0.0,0.0,0.0
261,"DeKalb, IL",0.2333333333333333,0.14302575,205742.5,6431.0,-0.0965658999517974,0.096311006508234,2.514491320296152,IL,Midwest,53.23,12.66,1348.0,28956.75,1.8,0.16,-0.99,12,39693.0,213831.5,-3.4998156666666667,1.0457791666666667,44.03307641666667,1.3878108090985604,0.0319811066281038,-0.3582647989615042,-0.1305384769072462,1.327487647245388,0.083,0.533,0.083,0.067
262,"DeRidder, LA",0.0333333333333333,0.1379261666666666,127913.5,530.0,-0.1296605032923816,-0.5009888092151308,-1.0090615249097317,LA,South,68.78,10.12,1091.2,26055.2,2.05,-0.2,0.25,6,7557.0,62693.5,-4.35656,-4.57292,2.8388295,-0.4242825534988304,-0.5051823897105513,-0.4520895103589767,-1.1505768053139778,-0.4527595073491254,0.65,0.1,0.025,0.2
263,"Decatur, AL",0.3555555555555555,0.1082837407407407,171986.0,655.0,-0.3220300095731881,-0.1627537537927561,-0.9344226322388732,AL,South,70.96,10.61,1020.16,27062.4,2.22,-0.08,0.42,27,24412.0,274182.0,1.6725635185185184,9.873185703703705,35.820313,0.5261416942787095,0.2464743881707073,0.2081783806509594,1.4720198272683045,0.972565545296162,0.258,0.155,0.052,0.123
264,"Decatur, IL",0.224,0.02528324,104918.0,2399.0,-0.860675712474014,-0.6774681152895585,0.1069391983049432,IL,Midwest,67.29,17.27,981.44,29743.8,2.54,0.26,0.13,25,44325.0,118668.0,-3.42784816,-2.98732492,39.15236188,1.6490012639016198,-0.3062419635714727,-0.3503834155892625,-0.8627223203242337,1.1165630930505763,0.296,0.096,0.152,0.232
265,"Defiance, OH",0.5714285714285714,0.2168942857142857,178380.0,2455.0,0.3828163807209478,-0.1136829058859965,0.1403774222214877,OH,Midwest,71.46,11.2,1048.29,30153.29,2.43,0.31,0.47,7,15824.0,88950.0,2.424396,0.4911512857142857,4.198196571428571,0.0418792534650925,-0.4118634802263984,0.2905138719401681,-0.2312275652162871,-0.3940132128518449,0.114,0.229,0.0,0.086
266,"Del Rio, TX",0.225,0.155171,123918.0,1452.5,-0.0177472583198545,-0.5316523332707233,-0.4582264969987966,TX,South,59.27,13.9,1018.88,18714.5,1.55,-1.13,-0.51,8,37939.0,46968.0,-6.4378515,-2.500333625,25.2721985,1.288905788000856,-0.5610727982224644,-0.6800181545575913,-0.7743122147525681,0.5167191048223424,0.25,0.35,0.025,0.15
267,"Delavan, WI",0.4333333333333333,0.4109273333333333,179052.0,2895.0,1.6420264624433842,-0.1085256319114356,0.4031063244229093,WI,Midwest,64.42,8.22,1140.75,28072.0,2.06,0.05,-0.1,6,13654.5,171011.0,0.1824381666666664,2.63713,5.0770975,-0.0804550927558135,-0.1202083460242362,0.0449901625980936,0.1583609277044071,-0.3560307032935327,0.017,0.15,0.0,0.317
268,"Delphos, OH",0.6,0.1860665,142254.0,1449.5,0.1827542828208951,-0.3909324291077041,-0.4600178304228972,OH,Midwest,79.12,9.1,1035.2,29542.6,2.4,0.24,1.08,6,4068.0,148384.0,4.4135085,-0.3233166666666667,2.4210935,-0.6210212186127929,-0.2006275551685596,0.5083477098641287,-0.3790889302838872,-0.4708123516425555,0.325,0.075,0.0,0.0
269,"Delta, OH",0.8285714285714285,0.1506657142857143,180047.0,2339.0,-0.0469850673533281,-0.1008894896425545,0.0711125298229311,OH,Midwest,83.09,7.94,910.25,31987.75,2.94,0.55,1.4,7,2927.0,254347.0,-3.159589,3.7268475714285714,0.9102642857142856,-0.6853602317670007,0.1759782988359456,-0.3210055285260332,0.356192072783292,-0.5361042215303919,0.154,0.0,0.0,0.0
270,"Deltona, FL",0.3842105263157894,0.0528430526315789,233186.0,2003.0,-0.6818216752782448,0.3069265546047554,-0.1295168136763362,FL,South,74.22,9.83,1571.53,25708.37,1.4,-0.25,0.69,38,68939.5,876331.0,4.912468289473685,7.2540567631578945,27.641631105263155,3.036970272914984,2.386587808732213,0.5629903336024965,0.9965339848787408,0.619116307569034,0.253,0.268,0.016,0.079
271,"Denton Southwest, TX",0.7333333333333334,-0.117571,368524.0,6771.0,-1.7877523184033737,1.345580044439762,2.7175091083608867,TX,South,88.25,8.3,2301.67,50602.0,1.9,2.91,1.81,6,10731.0,992086.0,22.88716266666667,13.268417,0.294842,-0.2453061926298947,2.79799566459031,2.5314544912075494,2.0884020099226754,-0.5627002599343285,0.267,0.0,0.0,0.0
272,"Denton--Lewisville, TX",0.3767441860465116,-0.0899985813953488,415419.0,7665.0,-1.6088164726261427,1.705476418006777,3.251326468742866,TX,South,62.41,12.45,2335.82,42835.12,1.5,1.92,-0.26,43,128640.0,3513040.0,-2.0037337209302324,9.89269111627907,45.38716620930233,6.4033780334871,11.757783836651065,-0.1944242559612898,1.4755609081925682,1.3860058793005008,0.248,0.229,0.019,0.133
273,"Denver--Aurora, CO",0.5295336787564767,-0.0254474559585492,524173.0,3103.0,-1.189901092313535,2.540110605252904,0.5273054418272177,CO,West,76.17,7.84,2655.89,45429.47,1.46,2.25,0.84,195,131508.0,2142126.0,-1.5703503076923075,4.539007261538462,79.52674613333333,6.56509958451801,6.88538273686404,-0.1469631032119089,0.5036343878326126,2.8613791308556493,0.287,0.144,0.014,0.023
274,"Des Moines, IA",0.3627906976744185,0.1430393023255814,228269.0,4251.5,-0.0964779498566343,0.2691909651212494,1.2130875876870646,IA,Midwest,69.36,8.68,1194.93,39616.81,2.8,1.51,0.3,44,65950.5,600566.0,-0.6649104318181819,7.635895136363636,51.74762263636364,2.868425741523286,1.4064842506076567,-0.047805592929783,1.0658542606886658,1.6608788361749005,0.182,0.4,0.013,0.058
275,"Detroit, MI",0.5896193771626298,0.205168937716263,283309.0,4161.0,0.3067227637212176,0.6915962620852859,1.1590490293933633,MI,Midwest,74.83,12.26,1660.33,39690.54,2.1,1.52,0.73,296,81431.0,1676060.5,1.6003578783783785,2.2694715878378378,35.36850801351351,3.7413443156983206,5.228927222679497,0.2002709185483971,0.0916149316931894,0.9530403785113128,0.169,0.161,0.02,0.053
276,"Dexter, MO",0.5,0.1878638333333333,158481.0,1049.5,0.1944183796400751,-0.2663980767487756,-0.698862286969644,MO,Midwest,66.1,10.42,889.5,21447.17,2.01,-0.79,0.04,6,3088.5,49268.5,-3.3889256666666667,-6.016659333333333,4.319226,-0.6762535265747093,-0.5528965313449943,-0.3461208934320845,-1.412678301148654,-0.3887828151151815,0.367,0.067,0.033,0.033
277,"Dickson, TN",0.5,-0.0857011666666666,241933.0,1638.5,-1.580927677299259,0.3740555359373212,-0.3471638247045593,TN,South,72.47,7.86,1285.0,29685.67,1.9,0.26,0.55,6,9826.5,119355.5,3.727992833333333,4.504382333333333,3.9677598333333335,-0.2963093805334714,-0.3037985019421484,0.4332747772738391,0.4973484570789083,-0.4039717477933372,0.233,0.167,0.0,0.1
278,"Dixon, IL",0.4666666666666666,0.3221336666666666,181857.5,4145.5,1.0657850353680918,-0.0869947805191281,1.149793806702177,IL,Midwest,66.52,10.57,892.17,30896.83,2.92,0.41,0.07,6,10465.0,82555.5,-0.3212856666666666,-1.3034351666666666,6.178695833333333,-0.2603054717701394,-0.4345903389736197,-0.0101741862603894,-0.5570230760220415,-0.3084241211805028,0.1,0.333,0.0,0.1
279,"Donaldsonville, LA",0.2615384615384615,0.0771796923076923,185263.0,625.0,-0.5238849608296084,-0.0608592202209626,-0.9523359664798792,LA,South,72.48,9.54,1117.62,23792.62,1.84,-0.49,0.55,13,2149.0,187552.0,-13.336395846153843,0.9747375384615384,2.5383760769230768,-0.7292303038388445,-0.0614195477541937,-1.435498998909699,-0.1434356229426766,-0.4657438775356445,0.635,0.078,0.0,0.017
280,"Dothan, AL",0.144,0.1268737999999999,151238.0,473.0,-0.2013866948063341,-0.3219845877573243,-1.043096859967643,AL,South,60.03,11.05,995.64,25239.77,2.1,-0.31,-0.45,25,34357.0,168458.0,0.0673409599999999,2.161664,50.11959976,1.0869230140145525,-0.1292820297182946,0.0323855129050636,0.0720431645588922,1.5905223347167186,0.426,0.206,0.129,0.097
281,"Douglas, GA",0.1142857142857143,0.1568997142857142,115596.0,899.0,-0.0065284763458537,-0.5955196457949731,-0.7887275137453575,GA,South,60.13,9.24,858.57,21411.43,2.12,-0.79,-0.44,7,3450.0,63271.0,2.410834285714286,-0.2797948571428571,3.280452,-0.6558691678935119,-0.5031298819419189,0.2890286868278704,-0.3711878285307851,-0.4336743860548742,0.371,0.114,0.0,0.4
282,"Dover, DE",0.3793103448275862,-0.0119850344827586,260985.0,1393.0,-1.1025344449576953,0.5202703927279976,-0.4937546099101252,DE,South,64.42,9.29,1597.33,28307.78,1.52,0.08,-0.1,29,30765.0,221538.0,-1.2619501724137931,5.403749724137931,22.05848886206897,0.8843763573538036,0.0593709786955776,-0.113189254279791,0.6606227635914056,0.3778356959280541,0.224,0.297,0.036,0.048
283,"Dover--Rochester, NH--ME",0.4642857142857143,0.1406490357142857,344810.5,7621.0,-0.1119899868620902,1.163590436707991,3.225053578522724,NH,Northeast,63.18,11.3,2032.42,35989.65,1.51,1.05,-0.2,28,25151.0,300465.0,0.2227037857142857,4.137295178571429,21.540868857142858,0.5678126239202166,0.3398874819940269,0.0493997745901388,0.4307061691371859,0.3554662727706161,0.238,0.138,0.0,0.144
284,"Dowagiac, MI",0.5666666666666668,0.1300151666666666,113965.0,1358.5,-0.181000267722945,-0.6080367795040637,-0.5143549442872821,MI,Midwest,71.02,9.88,910.75,25842.5,2.41,-0.23,0.43,6,3568.0,331230.0,3.100596,1.2690803333333334,0.6357473333333333,-0.6492153523350574,0.4492301685775382,0.3645666171741265,-0.0899996009109594,-0.5479677233526918,0.22,0.08,0.0,0.12
285,"DuBois, PA",0.44,0.1573716,158559.0,1978.0,-0.0034660946735522,-0.2657994645910141,-0.1444445922105078,PA,Northeast,69.74,11.05,921.71,25382.71,2.33,-0.29,0.33,10,9918.5,78114.0,1.8323404,1.274841,18.1610132,-0.2911216599285747,-0.4503759896305566,0.2256760391819037,-0.088953789305306,0.2094027113043583,0.2,0.138,0.0,0.238
